brand,platform,type,product_name,rating,city,text,sentiment,intent,source_url,review_date,scraped_at,row_hash
Louis Philippe,Google,Store Experience,,5.0,Louis Philippe - Ambience Mall — Delhi Inner Circle,Great Collection. Loved the products.,Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe+-+Ambience+Mall/data=!4m7!3m6!1s0x390d1dce97783a35:0xc144a9a6bcfddd8c!8m2!3d28.5309802!4d77.1491364!16s%2Fg%2F119v7q36w!19sChIJNTp4l84dDTkRjN39vKapRME?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.640737+00:00,9ac3bcdc6256e63f
Louis Philippe,Google,Store Experience,,4.0,Louis Philippe - Ambience Mall — Delhi Inner Circle,Love to shop here go with gud budget,Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe+-+Ambience+Mall/data=!4m7!3m6!1s0x390d1dce97783a35:0xc144a9a6bcfddd8c!8m2!3d28.5309802!4d77.1491364!16s%2Fg%2F119v7q36w!19sChIJNTp4l84dDTkRjN39vKapRME?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.640745+00:00,4e35750972a73854
Louis Philippe,Google,Store Experience,,5.0,Louis Philippe - Ambience Mall — Delhi Inner Circle,Nice ambience,Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe+-+Ambience+Mall/data=!4m7!3m6!1s0x390d1dce97783a35:0xc144a9a6bcfddd8c!8m2!3d28.5309802!4d77.1491364!16s%2Fg%2F119v7q36w!19sChIJNTp4l84dDTkRjN39vKapRME?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.640753+00:00,290b99d0e5f61cda
Louis Philippe,Google,Store Experience,,5.0,Louis Philippe - Ambience Mall — Delhi Inner Circle,A Well Stocked Showroom.. with Expert Sales Team,Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe+-+Ambience+Mall/data=!4m7!3m6!1s0x390d1dce97783a35:0xc144a9a6bcfddd8c!8m2!3d28.5309802!4d77.1491364!16s%2Fg%2F119v7q36w!19sChIJNTp4l84dDTkRjN39vKapRME?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.640761+00:00,cc9b8d23f98b183a
Louis Philippe,Google,Store Experience,,5.0,Louis Philippe - Ambience Mall — Delhi Inner Circle,Very good store to visit,Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe+-+Ambience+Mall/data=!4m7!3m6!1s0x390d1dce97783a35:0xc144a9a6bcfddd8c!8m2!3d28.5309802!4d77.1491364!16s%2Fg%2F119v7q36w!19sChIJNTp4l84dDTkRjN39vKapRME?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.640769+00:00,c7d0f20db93859ff
Louis Philippe,Google,Store Experience,,5.0,Louis Philippe - Pacific Mall — Delhi Inner Circle,Good collection available here,Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe+-+Pacific+Mall/data=!4m7!3m6!1s0x390d03c8526618db:0x1f2e6338f2d3200d!8m2!3d28.6950892!4d77.1541701!16s%2Fg%2F11p14pz9zz!19sChIJ2xhmUsgDDTkRDSDT8jhjLh8?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.640778+00:00,cba3906177cca847
Louis Philippe,Google,Store Experience,,5.0,Louis Philippe - Pacific Mall — Delhi Inner Circle,Nice store with wide variety of Formal shirts trouser suits blazer along with seasonal wear,Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe+-+Pacific+Mall/data=!4m7!3m6!1s0x390d03c8526618db:0x1f2e6338f2d3200d!8m2!3d28.6950892!4d77.1541701!16s%2Fg%2F11p14pz9zz!19sChIJ2xhmUsgDDTkRDSDT8jhjLh8?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.640789+00:00,b343293f93a6d800
Louis Philippe,Google,Fit & Sizing,,5.0,Louis Philippe - Pacific Mall — Delhi Inner Circle,A medium sized Louis Philippe store with all the latest garments designs available,Neutral,General Feedback,https://www.google.com/maps/place/Louis+Philippe+-+Pacific+Mall/data=!4m7!3m6!1s0x390d03c8526618db:0x1f2e6338f2d3200d!8m2!3d28.6950892!4d77.1541701!16s%2Fg%2F11p14pz9zz!19sChIJ2xhmUsgDDTkRDSDT8jhjLh8?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.640806+00:00,59c840fb2b5a0b53
Louis Philippe,Google,Store Experience,,5.0,Louis Philippe - Pacific Mall — Delhi Inner Circle,Louis Philippe is one of the finest brands for clothing. I have been seeing it for the past 30 years or more. …,Neutral,General Feedback,https://www.google.com/maps/place/Louis+Philippe+-+Pacific+Mall/data=!4m7!3m6!1s0x390d03c8526618db:0x1f2e6338f2d3200d!8m2!3d28.6950892!4d77.1541701!16s%2Fg%2F11p14pz9zz!19sChIJ2xhmUsgDDTkRDSDT8jhjLh8?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.640818+00:00,dbda8eed2531634e
Louis Philippe,Google,Store Experience,,5.0,Louis Philippe - Pacific Mall — Delhi Inner Circle,Wonderful party wear collection,Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe+-+Pacific+Mall/data=!4m7!3m6!1s0x390d03c8526618db:0x1f2e6338f2d3200d!8m2!3d28.6950892!4d77.1541701!16s%2Fg%2F11p14pz9zz!19sChIJ2xhmUsgDDTkRDSDT8jhjLh8?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.640828+00:00,51fd49c3594865b0
Louis Philippe,Google,Pricing,,5.0,Louis Philippe - Pacific Mall — Delhi Inner Circle,Good offers in the store,Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe+-+Pacific+Mall/data=!4m7!3m6!1s0x390d03c8526618db:0x1f2e6338f2d3200d!8m2!3d28.6950892!4d77.1541701!16s%2Fg%2F11p14pz9zz!19sChIJ2xhmUsgDDTkRDSDT8jhjLh8?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.640836+00:00,4569a162edff22fd
Louis Philippe,Google,Store Experience,,5.0,Louis Philippe - Pacific Mall — Delhi Inner Circle,Nice variety,Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe+-+Pacific+Mall/data=!4m7!3m6!1s0x390d03c8526618db:0x1f2e6338f2d3200d!8m2!3d28.6950892!4d77.1541701!16s%2Fg%2F11p14pz9zz!19sChIJ2xhmUsgDDTkRDSDT8jhjLh8?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.640844+00:00,96853f05ca1744e0
Louis Philippe,Google,Store Experience,,1.0,Louis Philippe - Pacific Mall — Delhi Inner Circle,I have 2 jeans but not change every one  I am stick actin,Neutral,General Feedback,https://www.google.com/maps/place/Louis+Philippe+-+Pacific+Mall/data=!4m7!3m6!1s0x390d03c8526618db:0x1f2e6338f2d3200d!8m2!3d28.6950892!4d77.1541701!16s%2Fg%2F11p14pz9zz!19sChIJ2xhmUsgDDTkRDSDT8jhjLh8?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.640852+00:00,68b319b643d3b646
Louis Philippe,Google,Store Experience,,5.0,Louis Philippe - Pacific Mall — Delhi Inner Circle,It is a great store inside the Pacific NSP mall and has a great collection of clothes for all genders,Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe+-+Pacific+Mall/data=!4m7!3m6!1s0x390d03c8526618db:0x1f2e6338f2d3200d!8m2!3d28.6950892!4d77.1541701!16s%2Fg%2F11p14pz9zz!19sChIJ2xhmUsgDDTkRDSDT8jhjLh8?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.640860+00:00,6840a573f58aab27
Louis Philippe,Google,Store Experience,,5.0,Louis Philippe - Pacific Mall — Delhi Inner Circle,Good Experience,Positive,Recommendation,https://www.google.com/maps/place/Louis+Philippe+-+Pacific+Mall/data=!4m7!3m6!1s0x390d03c8526618db:0x1f2e6338f2d3200d!8m2!3d28.6950892!4d77.1541701!16s%2Fg%2F11p14pz9zz!19sChIJ2xhmUsgDDTkRDSDT8jhjLh8?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.640869+00:00,c9346521ea426bff
Louis Philippe,Google,Store Experience,,1.0,Louis Philippe store Delhi DLF Mall of India — Delhi DLF Mall of India,"The staff has bad behaviour and they disappear after showing 1-2 item and just busy with re arranging the clothes showed.
Lp should take action on this not going in this store ever again.",Negative,General Feedback,"https://www.google.com/maps/place/Louis+Philippe+-+Mall+of+India,+Noida/@28.5668067,77.3214232,17z/data=!3m1!4b1!4m6!3m5!1s0x390ce44f4d335541:0x514e1444a58ac67f!8m2!3d28.5668067!4d77.3214232!16s%2Fg%2F11c30vqcxf?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.640886+00:00,44e25c2719b86c91
Louis Philippe,Google,Customer Service,,2.0,Louis Philippe store Delhi DLF Mall of India — Delhi DLF Mall of India,"Staff has a laid back attitude and not at all welcoming. I have visted the store three times, I have always faced issues regarding my concerns/requests being addressed. Staff is not at all bothererd to assist you in finding the clothes you …",Negative,Complaint,"https://www.google.com/maps/place/Louis+Philippe+-+Mall+of+India,+Noida/@28.5668067,77.3214232,17z/data=!3m1!4b1!4m6!3m5!1s0x390ce44f4d335541:0x514e1444a58ac67f!8m2!3d28.5668067!4d77.3214232!16s%2Fg%2F11c30vqcxf?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.640896+00:00,b7e30829c9c9f723
Louis Philippe,Google,Store Experience,,1.0,Louis Philippe store Delhi DLF Mall of India — Delhi DLF Mall of India,"Pathetic staff at the store, very irresponsible behaviour. I don’t understand how hire such unprofessional people at a branded store.",Negative,Complaint,"https://www.google.com/maps/place/Louis+Philippe+-+Mall+of+India,+Noida/@28.5668067,77.3214232,17z/data=!3m1!4b1!4m6!3m5!1s0x390ce44f4d335541:0x514e1444a58ac67f!8m2!3d28.5668067!4d77.3214232!16s%2Fg%2F11c30vqcxf?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.640907+00:00,470ad90e20859ab9
Louis Philippe,Google,Customer Service,,4.0,Louis Philippe store Delhi DLF Mall of India — Delhi DLF Mall of India,"Great place to buy suit, shirts, t-shirts and more. The staffs were very helpful. Recommend it for a visit",Positive,Recommendation,"https://www.google.com/maps/place/Louis+Philippe+-+Mall+of+India,+Noida/@28.5668067,77.3214232,17z/data=!3m1!4b1!4m6!3m5!1s0x390ce44f4d335541:0x514e1444a58ac67f!8m2!3d28.5668067!4d77.3214232!16s%2Fg%2F11c30vqcxf?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.640916+00:00,616d232d5475da6b
Louis Philippe,Google,Store Experience,,1.0,Louis Philippe store Delhi DLF Mall of India — Delhi DLF Mall of India,This store has so many executives but when you enter the store some one will come see you and then disappear if you don't like the first product and star discussing the national policy or next 5 year plan in a group. Lol.,Negative,General Feedback,"https://www.google.com/maps/place/Louis+Philippe+-+Mall+of+India,+Noida/@28.5668067,77.3214232,17z/data=!3m1!4b1!4m6!3m5!1s0x390ce44f4d335541:0x514e1444a58ac67f!8m2!3d28.5668067!4d77.3214232!16s%2Fg%2F11c30vqcxf?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.640925+00:00,701ee03dace402ae
Louis Philippe,Google,Pricing,,4.0,Louis Philippe store Delhi DLF Mall of India — Delhi DLF Mall of India,Louis Philippe inside the DLF noida mall. It's on the first floor. You will find hype n trendy mens clothes mainly for the office going class. They have big range of tshirts too. You will find some ir the other offer all the year round.,Neutral,General Feedback,"https://www.google.com/maps/place/Louis+Philippe+-+Mall+of+India,+Noida/@28.5668067,77.3214232,17z/data=!3m1!4b1!4m6!3m5!1s0x390ce44f4d335541:0x514e1444a58ac67f!8m2!3d28.5668067!4d77.3214232!16s%2Fg%2F11c30vqcxf?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.640933+00:00,c865838448c9a1ea
Louis Philippe,Google,Pricing,,1.0,Louis Philippe store Delhi DLF Mall of India — Delhi DLF Mall of India,"The products are over priced and not worth at all, the product I bought didn’t even last a week. The customer service is also not good although I got exchange but I had to travel twice to the DLF store. The manager and sales team didn’t …",Negative,Complaint,"https://www.google.com/maps/place/Louis+Philippe+-+Mall+of+India,+Noida/@28.5668067,77.3214232,17z/data=!3m1!4b1!4m6!3m5!1s0x390ce44f4d335541:0x514e1444a58ac67f!8m2!3d28.5668067!4d77.3214232!16s%2Fg%2F11c30vqcxf?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.640942+00:00,110d12720472ed63
Louis Philippe,Google,Store Experience,,1.0,Louis Philippe store Delhi DLF Mall of India — Delhi DLF Mall of India,"Yes, first they have sold us woolen suit in this hot and humid summer even after asking them several times. …",Positive,General Feedback,"https://www.google.com/maps/place/Louis+Philippe+-+Mall+of+India,+Noida/@28.5668067,77.3214232,17z/data=!3m1!4b1!4m6!3m5!1s0x390ce44f4d335541:0x514e1444a58ac67f!8m2!3d28.5668067!4d77.3214232!16s%2Fg%2F11c30vqcxf?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.640955+00:00,ba73da07756b17a1
Louis Philippe,Google,Customer Service,,3.0,Louis Philippe store Delhi DLF Mall of India — Delhi DLF Mall of India,"Despite being a long term loyal customer of LP and purchasing always from this store, the service levels of the staff is always missing. A lot needs to be done in this area!",Positive,General Feedback,"https://www.google.com/maps/place/Louis+Philippe+-+Mall+of+India,+Noida/@28.5668067,77.3214232,17z/data=!3m1!4b1!4m6!3m5!1s0x390ce44f4d335541:0x514e1444a58ac67f!8m2!3d28.5668067!4d77.3214232!16s%2Fg%2F11c30vqcxf?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.640968+00:00,892149740bcdb31c
Louis Philippe,Google,Fit & Sizing,,1.0,Louis Philippe store Delhi DLF Mall of India — Delhi DLF Mall of India,"Staff has given a cardigan which was quite expensive in the wrong size . I asked for 42 shirt size cardigan, the gave me L which is not fitting properly. They do not even know when asked if the sweater will be warm . They were just guessing. Billing was slow. Even though they had plenty of staff .",Positive,General Feedback,"https://www.google.com/maps/place/Louis+Philippe+-+Mall+of+India,+Noida/@28.5668067,77.3214232,17z/data=!3m1!4b1!4m6!3m5!1s0x390ce44f4d335541:0x514e1444a58ac67f!8m2!3d28.5668067!4d77.3214232!16s%2Fg%2F11c30vqcxf?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.640976+00:00,e71ac7b649562bce
Louis Philippe,Google,Product Quality,,5.0,Louis Philippe store Mumbai Oberoi Mall — Mumbai Oberoi Mall,"Nice nd good quality product
And also staff is amazing nd most helpful store manager",Positive,Recommendation,"https://www.google.com/maps/place/Louis+Philippe+-+Oberoi+Mall/@19.173808,72.8605943,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7b7ad1458e913:0xdae417bba45dfaf5!8m2!3d19.173808!4d72.8605943!16s%2Fg%2F1tdc3pm6?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.640987+00:00,39ec415b5c66e654
Louis Philippe,Google,Product Quality,,5.0,Louis Philippe store Mumbai Oberoi Mall — Mumbai Oberoi Mall,"Great experience at the Louis Philippe store. The staff & bits was polite, helpful, and knowledgeable. The collection was excellent, and the fitting and fabric quality were perfect. Really happy with the service",Positive,Recommendation,"https://www.google.com/maps/place/Louis+Philippe+-+Oberoi+Mall/@19.173808,72.8605943,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7b7ad1458e913:0xdae417bba45dfaf5!8m2!3d19.173808!4d72.8605943!16s%2Fg%2F1tdc3pm6?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.640999+00:00,656e409fc35dd05e
Louis Philippe,Google,Customer Service,,5.0,Louis Philippe store Mumbai Oberoi Mall — Mumbai Oberoi Mall,"A very helpful staff .Mr Nazir and Ms Dorothy attended to us in a very professional way .
We got what we were looking for and we got a surprise gift a welcome gesture. …",Positive,General Feedback,"https://www.google.com/maps/place/Louis+Philippe+-+Oberoi+Mall/@19.173808,72.8605943,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7b7ad1458e913:0xdae417bba45dfaf5!8m2!3d19.173808!4d72.8605943!16s%2Fg%2F1tdc3pm6?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.641007+00:00,a753767afd325153
Louis Philippe,Google,Customer Service,,5.0,Louis Philippe store Mumbai Oberoi Mall — Mumbai Oberoi Mall,Good  staff service nd hygenic store,Positive,General Feedback,"https://www.google.com/maps/place/Louis+Philippe+-+Oberoi+Mall/@19.173808,72.8605943,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7b7ad1458e913:0xdae417bba45dfaf5!8m2!3d19.173808!4d72.8605943!16s%2Fg%2F1tdc3pm6?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.641017+00:00,7faf3c8598aac28b
Louis Philippe,Google,Product Quality,,5.0,Louis Philippe store Mumbai Oberoi Mall — Mumbai Oberoi Mall,My favourite brand. Best quality.,Positive,General Feedback,"https://www.google.com/maps/place/Louis+Philippe+-+Oberoi+Mall/@19.173808,72.8605943,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7b7ad1458e913:0xdae417bba45dfaf5!8m2!3d19.173808!4d72.8605943!16s%2Fg%2F1tdc3pm6?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.641025+00:00,49a1606207ac1312
Louis Philippe,Google,Product Quality,,5.0,Louis Philippe store Mumbai Oberoi Mall — Mumbai Oberoi Mall,"was looking for dress pants and shirts, found very friendly and helpful staff and good quality products. Pants were shortened to length within 2 hours. Highly recommended for foreign travelers with lost luggage who stay at the hotel nearby!!",Positive,Recommendation,"https://www.google.com/maps/place/Louis+Philippe+-+Oberoi+Mall/@19.173808,72.8605943,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7b7ad1458e913:0xdae417bba45dfaf5!8m2!3d19.173808!4d72.8605943!16s%2Fg%2F1tdc3pm6?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.641033+00:00,e524121b90038c7c
Louis Philippe,Google,Store Experience,,4.0,Louis Philippe store Mumbai Oberoi Mall — Mumbai Oberoi Mall,"In 2017 I read in the vogue that black stilletos are a must have for women. And in order to spruce up my wife's wardrobe, among other things, bought for her a pair of Steve Madden black stilletos, despite her protests that she likes flats …",Positive,General Feedback,"https://www.google.com/maps/place/Louis+Philippe+-+Oberoi+Mall/@19.173808,72.8605943,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7b7ad1458e913:0xdae417bba45dfaf5!8m2!3d19.173808!4d72.8605943!16s%2Fg%2F1tdc3pm6?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.641042+00:00,4b82dfdfb018840e
Louis Philippe,Google,Fit & Sizing,,5.0,Louis Philippe store Mumbai Oberoi Mall — Mumbai Oberoi Mall,Friendly and helpful staff. Also too many varieties for my size which I was unable to find in other shops.,Positive,General Feedback,"https://www.google.com/maps/place/Louis+Philippe+-+Oberoi+Mall/@19.173808,72.8605943,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7b7ad1458e913:0xdae417bba45dfaf5!8m2!3d19.173808!4d72.8605943!16s%2Fg%2F1tdc3pm6?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.641052+00:00,8eafe629202db2a7
Louis Philippe,Google,Product Quality,,5.0,Louis Philippe store Mumbai Oberoi Mall — Mumbai Oberoi Mall,"LP has very decent range of collection, once I was a customer of Raymond for their cloth quality now I prefer LP because their fabric quality is supreme and priced also very reasonable. however never buy seasonal sale products its always third grade quality.",Positive,Comparison,"https://www.google.com/maps/place/Louis+Philippe+-+Oberoi+Mall/@19.173808,72.8605943,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7b7ad1458e913:0xdae417bba45dfaf5!8m2!3d19.173808!4d72.8605943!16s%2Fg%2F1tdc3pm6?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.641061+00:00,caafa55f8b2c7e03
Louis Philippe,Google,Delivery & Returns,,5.0,Louis Philippe store Mumbai Oberoi Mall — Mumbai Oberoi Mall,Good location. Latest designs. Extremely helpful staff. Quality stuff. Staff arranged free home delivery after alteration. Recommended very much,Positive,Recommendation,"https://www.google.com/maps/place/Louis+Philippe+-+Oberoi+Mall/@19.173808,72.8605943,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7b7ad1458e913:0xdae417bba45dfaf5!8m2!3d19.173808!4d72.8605943!16s%2Fg%2F1tdc3pm6?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.641069+00:00,e2b463f0566fcd27
Louis Philippe,Google,Fit & Sizing,,5.0,Louis Philippe store Mumbai Linking Road — Mumbai Linking Road,"Great collection with stylish designs and good quality material. The fitting was nice and comfortable. Just wish they had more size options and faster delivery. Overall, a very good experience.",Positive,Recommendation,"https://www.google.com/maps/place/Louis+Philippe+-+Linking+Road/@19.071767,72.834284,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7c99b736fd05b:0xa4014f4f32f472e9!8m2!3d19.071767!4d72.834284!16s%2Fg%2F11p064cvsj?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.641081+00:00,1cfda61192c80d3b
Louis Philippe,Google,Customer Service,,5.0,Louis Philippe store Mumbai Linking Road — Mumbai Linking Road,We loved the louis phillipe bandra outlet & the options of blazer suit. Mansi was very helpful in suggesting the options,Positive,General Feedback,"https://www.google.com/maps/place/Louis+Philippe+-+Linking+Road/@19.071767,72.834284,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7c99b736fd05b:0xa4014f4f32f472e9!8m2!3d19.071767!4d72.834284!16s%2Fg%2F11p064cvsj?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.641089+00:00,360b4e66ef22b240
Louis Philippe,Google,Product Quality,,5.0,Louis Philippe store Mumbai Linking Road — Mumbai Linking Road,Great collection and excellent service. Store has a very premium feel.,Positive,Recommendation,"https://www.google.com/maps/place/Louis+Philippe+-+Linking+Road/@19.071767,72.834284,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7c99b736fd05b:0xa4014f4f32f472e9!8m2!3d19.071767!4d72.834284!16s%2Fg%2F11p064cvsj?entry=ttu&g_ep=EgoyMDI2MDcwNy4wIKXMDSoASAFQAw%3D%3D",,2026-07-10T16:49:02.641110+00:00,a1a87b854657c7a8
